"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","line.station","dumpsite","ID_internal"
106,"JD",6,"M2",5,301,44.4,1,32.735,-118.345,92.1,39.8,"Triphoturus mexicanus",2001,"06","92.1 39.8",0,201
106,"JD",7,"M2",3,292,56.2,1,32.87833,-118.388333,91.3,39.2,"Stenobrachius leucopsarus",2001,"06","91.3 39.2",0,202
106,"JD",7,"M2",3,292,58.5,1,32.87833,-118.388333,91.3,39.2,"Stenobrachius leucopsarus",2001,"06","91.3 39.2",0,203
106,"JD",7,"M2",3,292,71.4,1,32.87833,-118.388333,91.3,39.2,"Stenobrachius leucopsarus",2001,"06","91.3 39.2",0,204
106,"JD",7,"M2",3,301,32.8,1,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,205
106,"JD",7,"M2",4,301,31.1,2,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,206
106,"JD",7,"M2",4,301,33.6,1,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,207
106,"JD",7,"M2",4,301,48.3,1,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,208
106,"JD",7,"M2",5,301,32.5,1,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,209
106,"JD",7,"M2",5,301,33.3,1,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,210
106,"JD",7,"M2",5,301,33.7,1,32.87833,-118.388333,91.3,39.2,"Triphoturus mexicanus",2001,"06","91.3 39.2",0,211
106,"JD",8,"M2",2,292,55.1,1,33.17667,-118.38,90.1,37,"Stenobrachius leucopsarus",2001,"06","90.1 37",1,212
106,"JD",8,"M2",2,301,36.2,1,33.17667,-118.38,90.1,37,"Triphoturus mexicanus",2001,"06","90.1 37",1,213
106,"JD",8,"M2",4,292,59.6,1,33.17667,-118.38,90.1,37,"Stenobrachius leucopsarus",2001,"06","90.1 37",1,214
106,"JD",8,"M2",4,301,30.8,1,33.17667,-118.38,90.1,37,"Triphoturus mexicanus",2001,"06","90.1 37",1,215
106,"JD",8,"M2",4,301,38.7,1,33.17667,-118.38,90.1,37,"Triphoturus mexicanus",2001,"06","90.1 37",1,216
106,"JD",8,"M2",4,301,40.6,1,33.17667,-118.38,90.1,37,"Triphoturus mexicanus",2001,"06","90.1 37",1,217
106,"JD",8,"M2",5,292,42,1,33.17667,-118.38,90.1,37,"Stenobrachius leucopsarus",2001,"06","90.1 37",1,218
106,"JD",8,"M2",5,301,29.8,1,33.17667,-118.38,90.1,37,"Triphoturus mexicanus",2001,"06","90.1 37",1,219
106,"JD",8,"M2",5,301,33.4,1,33.17667,-118.38,90.1,37,"Triphoturus mexicanus",2001,"06","90.1 37",1,220
106,"JD",9,"M2",2,292,51.6,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,221
106,"JD",9,"M2",2,292,60.9,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,222
106,"JD",9,"M2",2,301,35.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,223
106,"JD",9,"M2",3,292,20.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,224
106,"JD",9,"M2",3,292,58.8,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,225
106,"JD",9,"M2",3,292,59,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,226
106,"JD",9,"M2",3,292,59.9,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,227
106,"JD",9,"M2",3,292,60.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,228
106,"JD",9,"M2",3,301,62,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,229
106,"JD",9,"M2",4,292,38.3,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,230
106,"JD",9,"M2",4,292,40,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,231
106,"JD",9,"M2",4,292,40.3,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,232
106,"JD",9,"M2",4,292,42.5,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,233
106,"JD",9,"M2",4,292,45.1,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,234
106,"JD",9,"M2",4,292,45.6,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,235
106,"JD",9,"M2",4,292,46.4,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,236
106,"JD",9,"M2",4,292,46.6,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,237
106,"JD",9,"M2",4,292,48.6,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,238
106,"JD",9,"M2",4,292,53.5,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,239
106,"JD",9,"M2",4,292,55.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,240
106,"JD",9,"M2",4,292,55.3,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,241
106,"JD",9,"M2",4,292,56.5,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,242
106,"JD",9,"M2",4,292,58.6,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,243
106,"JD",9,"M2",4,292,59.4,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,244
106,"JD",9,"M2",4,292,59.5,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,245
106,"JD",9,"M2",4,292,59.7,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,246
106,"JD",9,"M2",4,292,59.8,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,247
106,"JD",9,"M2",4,292,60,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,248
106,"JD",9,"M2",4,292,60.3,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,249
106,"JD",9,"M2",4,292,60.7,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,250
106,"JD",9,"M2",4,292,61.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,251
106,"JD",9,"M2",4,292,61.5,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,252
106,"JD",9,"M2",4,292,67.1,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,253
106,"JD",9,"M2",4,292,78.8,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,254
106,"JD",9,"M2",4,301,42.8,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,255
106,"JD",9,"M2",4,301,47.9,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,256
106,"JD",9,"M2",4,301,48.5,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,257
106,"JD",9,"M2",4,301,52.3,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,258
106,"JD",9,"M2",4,301,60,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,259
106,"JD",9,"M2",4,301,60.4,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,260
106,"JD",9,"M2",5,292,22.1,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,261
106,"JD",9,"M2",5,292,24.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,262
106,"JD",9,"M2",5,292,25.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,263
106,"JD",9,"M2",5,292,33.1,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,264
106,"JD",9,"M2",5,292,37.2,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,265
106,"JD",9,"M2",5,292,40.8,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,266
106,"JD",9,"M2",5,292,40.9,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,267
106,"JD",9,"M2",5,292,56.9,1,33.15333,-118.655,89.6,40.2,"Stenobrachius leucopsarus",2001,"06","89.6 40.2",0,268
106,"JD",9,"M2",5,301,26.9,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,269
106,"JD",9,"M2",5,301,29,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,270
106,"JD",9,"M2",5,301,29.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,271
106,"JD",9,"M2",5,301,29.2,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,272
106,"JD",9,"M2",5,301,31,4,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,273
106,"JD",9,"M2",5,301,31.1,3,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,274
106,"JD",9,"M2",5,301,31.2,2,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,275
106,"JD",9,"M2",5,301,31.5,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,276
106,"JD",9,"M2",5,301,31.6,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,277
106,"JD",9,"M2",5,301,31.9,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,278
106,"JD",9,"M2",5,301,32,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,279
106,"JD",9,"M2",5,301,32.1,4,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,280
106,"JD",9,"M2",5,301,32.2,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,281
106,"JD",9,"M2",5,301,32.5,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,282
106,"JD",9,"M2",5,301,32.8,2,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,283
106,"JD",9,"M2",5,301,33.2,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,284
106,"JD",9,"M2",5,301,33.8,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,285
106,"JD",9,"M2",5,301,34.2,2,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,286
106,"JD",9,"M2",5,301,34.4,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,287
106,"JD",9,"M2",5,301,34.5,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,288
106,"JD",9,"M2",5,301,34.9,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,289
106,"JD",9,"M2",5,301,35,2,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,290
106,"JD",9,"M2",5,301,35.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,291
106,"JD",9,"M2",5,301,35.9,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,292
106,"JD",9,"M2",5,301,36.2,2,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,293
106,"JD",9,"M2",5,301,36.7,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,294
106,"JD",9,"M2",5,301,37.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,295
106,"JD",9,"M2",5,301,38,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,296
106,"JD",9,"M2",5,301,38.6,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,297
106,"JD",9,"M2",5,301,39.2,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,298
106,"JD",9,"M2",5,301,43.8,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,299
106,"JD",9,"M2",5,301,44.8,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,300
106,"JD",9,"M2",5,301,45,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,301
106,"JD",9,"M2",5,301,47,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,302
106,"JD",9,"M2",5,301,47.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,303
106,"JD",9,"M2",5,301,49.8,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,304
106,"JD",9,"M2",5,301,53.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,305
106,"JD",9,"M2",6,301,27,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,306
106,"JD",9,"M2",6,301,28.1,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,307
106,"JD",9,"M2",6,301,30,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,308
106,"JD",9,"M2",6,301,33.9,1,33.15333,-118.655,89.6,40.2,"Triphoturus mexicanus",2001,"06","89.6 40.2",0,309
106,"JD",10,"M2",3,292,59.4,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,310
106,"JD",10,"M2",3,292,65.1,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,311
106,"JD",10,"M2",4,292,35.6,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,312
106,"JD",10,"M2",4,292,39,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,313
106,"JD",10,"M2",4,292,43.5,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,314
106,"JD",10,"M2",4,292,45.2,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,315
106,"JD",10,"M2",4,292,49.7,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,316
106,"JD",10,"M2",4,292,53.1,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,317
106,"JD",10,"M2",4,292,54.1,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,318
106,"JD",10,"M2",4,292,57.8,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,319
106,"JD",10,"M2",4,292,59.2,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,320
106,"JD",10,"M2",4,292,60.2,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,321
106,"JD",10,"M2",4,292,61.7,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,322
106,"JD",10,"M2",4,292,63,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,323
106,"JD",10,"M2",4,292,63.1,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,324
106,"JD",10,"M2",4,292,66,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,325
106,"JD",10,"M2",4,292,77.4,1,33.13667,-119.148333,88.6,45.7,"Stenobrachius leucopsarus",2001,"06","88.6 45.7",0,326
106,"JD",10,"M2",4,301,32.4,1,33.13667,-119.148333,88.6,45.7,"Triphoturus mexicanus",2001,"06","88.6 45.7",0,327
106,"JD",10,"M2",5,301,30,1,33.13667,-119.148333,88.6,45.7,"Triphoturus mexicanus",2001,"06","88.6 45.7",0,328
106,"JD",10,"M2",5,301,36.1,1,33.13667,-119.148333,88.6,45.7,"Triphoturus mexicanus",2001,"06","88.6 45.7",0,329
106,"JD",11,"M2",2,292,61.9,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,330
106,"JD",11,"M2",2,292,69.4,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,331
106,"JD",11,"M2",3,292,75.4,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,332
106,"JD",11,"M2",3,292,76.8,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,333
106,"JD",11,"M2",4,292,19.7,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,334
106,"JD",11,"M2",4,292,37.4,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,335
106,"JD",11,"M2",4,292,39.8,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,336
106,"JD",11,"M2",4,292,40.8,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,337
106,"JD",11,"M2",4,292,45.2,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,338
106,"JD",11,"M2",4,292,49.3,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,339
106,"JD",11,"M2",4,292,60.2,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,340
106,"JD",11,"M2",4,292,61.8,2,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,341
106,"JD",11,"M2",4,301,34.5,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,342
106,"JD",11,"M2",4,301,47.6,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,343
106,"JD",11,"M2",4,301,53.3,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,344
106,"JD",11,"M2",5,301,30,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,345
106,"JD",11,"M2",5,301,31.2,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,346
106,"JD",11,"M2",5,301,34.6,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,347
106,"JD",11,"M2",5,301,35,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,348
106,"JD",11,"M2",5,301,36.2,1,32.97333,-120.351667,86.8,60.1,"Triphoturus mexicanus",2001,"06","86.8 60.1",0,349
106,"JD",11,"M2",6,292,20,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,350
106,"JD",11,"M2",6,292,66.2,1,32.97333,-120.351667,86.8,60.1,"Stenobrachius leucopsarus",2001,"06","86.8 60.1",0,351
106,"JD",12,"M2",2,292,72.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,352
106,"JD",12,"M2",3,292,59.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,353
106,"JD",12,"M2",4,292,20,2,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,354
106,"JD",12,"M2",4,292,35.7,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,355
106,"JD",12,"M2",4,292,38.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,356
106,"JD",12,"M2",4,292,39.2,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,357
106,"JD",12,"M2",4,292,40.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,358
106,"JD",12,"M2",4,292,40.4,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,359
106,"JD",12,"M2",4,292,41.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,360
106,"JD",12,"M2",4,292,44.4,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,361
106,"JD",12,"M2",4,292,45.7,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,362
106,"JD",12,"M2",4,292,46.1,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,363
106,"JD",12,"M2",4,292,50,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,364
106,"JD",12,"M2",4,292,50.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,365
106,"JD",12,"M2",4,292,57,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,366
106,"JD",12,"M2",4,292,59.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,367
106,"JD",12,"M2",4,292,60.8,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,368
106,"JD",12,"M2",4,292,62,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,369
106,"JD",12,"M2",4,292,62.2,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,370
106,"JD",12,"M2",4,292,64.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,371
106,"JD",12,"M2",5,292,36.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,372
106,"JD",12,"M2",5,292,38.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,373
106,"JD",12,"M2",5,292,39.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,374
106,"JD",12,"M2",5,292,40.5,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,375
106,"JD",12,"M2",5,292,41.2,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,376
106,"JD",12,"M2",5,292,41.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,377
106,"JD",12,"M2",5,292,41.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,378
106,"JD",12,"M2",5,292,41.8,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,379
106,"JD",12,"M2",5,292,43,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,380
106,"JD",12,"M2",5,292,43.5,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,381
106,"JD",12,"M2",5,292,44.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,382
106,"JD",12,"M2",5,292,44.4,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,383
106,"JD",12,"M2",5,292,48,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,384
106,"JD",12,"M2",5,292,49.1,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,385
106,"JD",12,"M2",5,292,49.9,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,386
106,"JD",12,"M2",5,292,55,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,387
106,"JD",12,"M2",5,292,57.8,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,388
106,"JD",12,"M2",5,292,58.6,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,389
106,"JD",12,"M2",5,292,60.7,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,390
106,"JD",12,"M2",5,292,61,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,391
106,"JD",12,"M2",5,292,61.3,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,392
106,"JD",12,"M2",5,292,62.2,1,33.05,-119.823333,87.6,53.8,"Stenobrachius leucopsarus",2001,"06","87.6 53.8",0,393
